sentence,label,data,regex
"This paper presents a different perspective on diversity in search results: diversity by proportionality. We consider a result list most diverse, with respect to some set of topics related to the query, when the number of documents it provides on each topic is proportional to the topic's popularity. Consequently, we propose a framework for optimizing proportionality for search result diversification, which is motivated by the problem of assigning seats to members of competing political parties. Our technique iteratively determines, for each position in the result ranked list, the topic that best maintains the overall proportionality. It then selects the best document on this topic for this position. We demonstrate empirically that our method significantly outperforms the top performing approach in the literature not only on our proposed metric for proportionality, but also on several standard diversity measures. This result indicates that promoting proportionality naturally leads to minimal redundancy, which is a goal of the current diversity approaches.",1,ad,True
Categories and Subject Descriptors,0,,False
H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval ­ retrieval models,0,,False
General Terms,0,,False
"Algorithms, Measurement, Performance, Experimentation.",0,,False
Keywords,0,,False
"Search result diversification, proportional representation, proportionality, redundancy, novelty, Sainte-Lagu¨e.",0,,False
1. INTRODUCTION,1,DUC,True
Search result diversification techniques have been studied as a method of tackling queries with unclear information,0,,False
"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'12, August 12­16, 2012, Portland, Oregon, USA. Copyright 2012 ACM 978-1-4503-1472-5/12/08 ...$10.00.",1,ad,True
"needs. Standard retrieval models and evaluations are based on the assumption that there is a single specific topic associated with the relevant documents for a query. Diversification models [4, 1, 26], on the other hand, identify the probable ""aspects"" of the query and return documents for each of these aspects, making the result list more diverse. Aspects denote the multiple possible intents, interpretations, or subtopics associated with a given query. By explicitly representing and providing diversity in the result list, these models can increase the likelihood that users will find documents relevant to their specific intent and thereby improve effectiveness.",0,,False
"This problem of finding a diverse ranked list of documents, with respect to the aspects of the query, has been studied primarily from the perspective of minimizing redundancy. In other words, existing work focuses on penalizing result lists with too many documents on the same aspect, which increases the redundancy of coverage, and promoting lists that contain documents covering multiple aspects. Most of the effectiveness measures for diversity [7, 8] are also based on this notion of redundancy. They penalize the redundancy in a ranked list of documents by judging each of the documents given the context of those retrieved at earlier ranks [9].",0,,False
"In this paper, we approach the same task from a different perspective. We view the problem of finding a good result list of any given size as the task of finding a representative sample of the larger set of ranked documents. Hence, the quality of the subset (a result list) should be measured by how well it represents the whole set (a much larger sample of the ranking). Using a simple (and well-worn) example, in a ranked list for a query ""java"", 90% of the documents may be about the programming language and 10% about the island. From our perspective, a result list containing ten documents where only one of them was about the island would be more representative than a result list containing five documents on each subtopic. Consequently, we treat the problem of finding a diverse result of documents as finding a proportional representation for the document ranking.",0,,False
"Finding a proportional representation is a critical part of most electoral processes. The problem is to assign a set of seats in the parliament to members of competing political parties in a way that the number of seats each party possesses is proportional to the number of votes it has received. In other words, the members in the elected parliament must be a proportional representation of these parties. If we view each position in our ranked list as a ""seat"", each aspect of the",0,,False
65,0,,False
"query as a ""party"" and the aspect popularity as the ""votes"" for this ""party"", the problem of diversification becomes very similar to this seat allocation problem.",0,,False
"Based on the above analogy, we propose a novel technique for search result diversification. It is an adaptation of the Sainte-Lagu¨e method, a standard technique for finding proportional representations that is used in the official election in New Zealand1. Generally, our technique starts with an empty ranked list of a certain size. It sequentially visits each ""seat"" in the list and determines for each of them to which aspect it should be allocated in order to maintain proportionality. Then it selects the best document for the selected aspect to occupy this ""seat"". In addition, we also present a new effectiveness measure that captures proportionality in search results. We demonstrate empirically that our method is more effective than the top performing approach in the diversity literature not only according to the proportionality measure but also using several standard metrics including -NDCG [7] and NRBP [8] that existing work has been designed to optimize. This indicates that optimizing search results for proportionality naturally leads to minimal redundancy and a diverse, effective result list.",1,ad,True
"In the next section, we briefly mention some related work. Section 3 presents our approach to proportionality and the effectiveness measure based on it. Section 4 describes in detail our proportionality-driven framework for search result diversification. Section 5 and 6 contains the experimental setup and results, as well as analyses and discussions. Finally, Section 7 concludes.",0,,False
2. RELATED WORK,0,,False
"The literature of diversification has been concentrating on the notion of novelty and redundancy. These two notions are considered under the context of user behavior with the assumption that users examine the result lists top down and eventually stop reading. Therefore, a document at any rank providing the same information as those at earlier ranks is considered redundant. Likewise, a novel document is one that provides information that has not been covered by any of the previous documents. As a result, a ranked list is considered more diverse if it contains less redundancy, or equivalently, more novelty.",1,ad,True
"This is clearly demonstrated through several standard effectiveness metrics such as -NDCG [7] and NRBP [8]. They measure the diversity of a ranked list by explicitly rewarding novelty and penalizing redundancy observed at every rank. Similarly, diversification techniques [4, 29, 1, 5, 26] attempt to form a diverse ranked list by repeatedly selecting documents that are different to those previously selected. In other words, they try to accommodate novelty at every position in the list.",0,,False
"In this paper, we present a different perspective on diversity. This view of diversity emphasizes proportionality, which is the property that the number of documents returned for each of the aspects of the query is proportional to the overall popularity of that aspect. Consequently, the framework we derive is driven by this notion of proportionality, thus is different from the existing work.",0,,False
