sentence,label,data,regex
"[10] Rabia Nuray and Fazli Can. 2006. Automatic ranking of information retrieval systems using data fusion. Information Processing & Management 42, 3 (May 2006), 595­614.",0,,False
"[11] Fiana Raiber and Oren Kurland. 2014. Query-performance prediction: setting the expectations straight. In ACM SIGIR. ACM, 13­22.",1,Query,True
"[12] Tetsuya Sakai and Chin-Yew Lin. 2010. Ranking Retrieval Systems without Relevance Assessments -- Revisited. In Proceeding of 3rd EVIA -- A Satellite Workshop of NTCIR-8. National Institute of Informatics, Tokyo, Japan, 25­33.",0,,False
"[13] Anna Shtok, Oren Kurland, and David Carmel. 2010. Using statistical decision theory and relevance models for query-performance prediction. In ACM SIGIR. 259­266.",0,,False
"[14] Anna Shtok, Oren Kurland, David Carmel, Fiana Raiber, and Gad Markovits. 2012. Predicting Query Performance by Query-Drift Estimation. ACM Trans. Inf. Syst. 30, 2, Article 11 (May 2012), 35 pages.",1,ad,True
"[15] Ian Soboroff, Charles Nicholas, and Patrick Cahan. 2001. Ranking Retrieval Systems Without Relevance Judgments. In Proceedings of 24th ACM SIGIR. 66­73.",0,,False
"[16] Anselm Spoerri. 2007. Using the structure of overlap between search results to rank retrieval systems without relevance judgments. Information Processing & Management 43, 4 (2007), 1059 ­ 1070.",0,,False
"[17] Ian H. Witten, Eibe Frank, Mark A. Hall, and Christopher J. Pal. 2016. Data Mining: Practical machine learning tools and techniques. Morgan Kaufmann.",0,,False
[18] Shengli Wu and Fabio Crestani. 2003. Methods for Ranking Information Retrieval Systems Without Relevance Judgments. In Proceedings of the 2003 ACM Symposium on Applied Computing. 811­816.,0,,False
"[19] Ying Zhao, Falk Scholer, and Yohannes Tsegay. 2008. Effective Pre-retrieval Query Performance Prediction Using Similarity and Variability Evidence. In Proceedings of 30th ECIR. 52­64.",1,Query,True
[20] Yun Zhou and W Bruce Croft. 2007. Query performance prediction in web search environments. In ACM SIGIR. 543­550.,1,Query,True
1236,0,,False
,0,,False
Short Research Papers II,0,,False
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
A New Term Frequency Normalization Model for Probabilistic Information Retrieval,0,,False
"Fanghong Jian, Jimmy Xiangji Huang, Jiashu Zhao and Tingting He ",0,,False
"Information Retrieval and Knowledge Management Research Lab 1National Engineering Research Center for E-Learning, 3School of Computer, Central China Normal University, Wuhan,",0,,False
"China; 2School of Information Technology, York University, Toronto, Canada",1,ad,True
"jfhrecoba@mails.ccnu.edu.cn,jhuang@yorku.ca,zhaojiashu@gmail.com,tthe@mail.ccnu.edu.cn",0,,False
ABSTRACT,0,,False
"In probabilistic BM25, term frequency normalization is one of the key components. It is often controlled by parameters k1 and b, which need to be optimized for each given data set. In this paper, we assume and show empirically that term frequency normalization should be specific with query length in order to optimize retrieval performance. Following this intuition, we first propose a new term frequency normalization with query length for probabilistic information retrieval, namely BM25QL. Then BM25QL is incorporated into the state-of-the-art models CRTER2 and LDA-BM25, denoted as CRTER2QL and LDA-BM25QL respectively. A series of experiments show that our proposed approaches BM25QL, CRTER2QL and LDA-BM25QL are comparable to BM25, CRTER2 and LDA-BM25 with the optimal b setting in terms of MAP on all the data sets.",1,corpora,True
KEYWORDS,0,,False
"Term Frequency Normalization, BM25, Probabilistic Model",0,,False
"ACM Reference Format: Fanghong Jian, Jimmy Xiangji Huang, Jiashu Zhao and Tingting He . 2018. A New Term Frequency Normalization Model for Probabilistic Information Retrieval. In SIGIR '18: The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval, July 8­12, 2018, Ann Arbor, MI, USA. ACM, New York, NY, USA, 4 pages. https://doi.org/10.1145/3209978. 3210147",0,,False
1 INTRODUCTION AND RELATED WORK,1,DUC,True
"Term frequency (TF) normalization is very important in information retrieval (IR) models. There are kinds of term frequency normalization achieving success. Sub-linear term frequency normalization in BM25 [10] is one of state-of-the-art approaches in the last two decades. It has two hyper-parameters (k1 and b), which are as term independent constants and often need to be optimized for each given data set [4]. In recent years, much research work started to focus on the automatic tuning of document length normalization. TF normalization approaches in [4, 8, 9, 14] are document and collection dependent, and fixed term-independent parameter",1,ad,True
"The corresponding author is Jimmy Xiangji Huang. The affiliation 1 is for Fanghong Jian, 2 for Jiashu Zhao and 3 for Tingting He.",0,,False
"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR '18, July 8­12, 2018, Ann Arbor, MI, USA © 2018 Association for Computing Machinery. ACM ISBN 978-1-4503-5657-2/18/07. . . $15.00 https://doi.org/10.1145/3209978.3210147",1,ad,True
"setting remained the same as the original BM25. Cummins et al. [1] first investigated the effect of query length on normalization but didn't measure the effect. [2, 6, 7] used query length normalization constraints to estimate term-specific parameters, which may be expensive and overfitted. Chung et al. [15] have incorporated the query-length into vector space model and conducted experiments on Chinese and English corpora, suggesting that the query-length should be incorporated in other existing ranking functions. So it is worth studying how to simply and effectively incorporate query length into probabilistic model.",1,corpora,True
"In this paper, we propose a new term frequency normalization for probabilistic BM25, and integrate it into state-of-the-art BM25based models with proximity and topic modeling. We also present experiments on TREC data sets to investigate the effect of three term frequency normalization functions.",1,TREC,True
"The remainder of this paper is organized as follows. We propose a modified BM25 via a new term frequency normalization method in Section 2. In Section 3, we set up our experimental environment on eight TREC data sets. In Section 4, the experimental results are presented and discussed. Finally, we conclude our work briefly and present future research directions in Section 5.",1,TREC,True
2 OUR PROPOSED APPROACH,1,AP,True
"In this section, we first introduce a new term frequency normalization approach, and then describe how to integrate it into probabilistic BM25. For clarification, Table 1 outlines the notations used throughout the paper.",0,,False
Table 1: Notations,0,,False
Notations,0,,False
c d q qi ql bQ L ql 2bQ L ql 2 dl avdl N n tf qt f,0,,False
IDF,0,,False
"b, k1, k3",0,,False
Description collection document query query term query length,0,,False
first order partial derivative bQ L with respect to ql,0,,False
second order partial derivative bQ L with respect to ql,0,,False
length of document,0,,False
average document length,0,,False
number of indexed documents in collection,0,,False
number of indexed documents containing a term,0,,False
within-document term frequency,0,,False
within-query term frequency,0,,False
inverse,0,,False
document,0,,False
"frequency,",0,,False
equals,0,,False
to,0,,False
log2,0,,False
N -n+0.5 n+0.5,0,,False
parameters in BM25,0,,False
2.1 A New Method for TF Normalization,0,,False
"BM25 is a well-known probabilistic IR model, which scores a docu-",0,,False
ment d with respect to a query q as follows.,0,,False
"BM 25(q, d) ,",0,,False
(k1+1) · T F qi qd k1 + T F,0,,False
· (k3+1) · qt f k3 + qtf,0,,False
· IDF,0,,False
(1),0,,False
"where T F ,",0,,False
tf,0,,False
(1-b,0,,False
)+b,0,,False
·,0,,False
dl avdl,0,,False
is pivoted document length normaliza-,0,,False
"tion, which is proved to be effective for term frequency normal-",0,,False
ization. b is a parameter used to balance the impact of document,0,,False
1237,0,,False
Short Research Papers II,0,,False
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
"length dl. In practice, b is usually set to a default value or opti-",0,,False
"mized for each individual data set. Generally, parameter b should",0,,False
"be optimized for each given collection [4], so it is worth exploring",0,,False
a modified term frequency normalization.,0,,False
"In previous work [11], the query length, i.e. ql, the number of",0,,False
"terms in a query q, is used to balance two kinds of TF normalization.",0,,False
"From an information theoretic perspective, adding a term to the",1,ad,True
query is equivalent to increasing the information provided by the,0,,False
"query. We assume that when query length increases, the effect of TF",0,,False
"Normalization should be boosted, in order to facilitate preference",0,,False
"to shorter documents. Based on this assumption, we propose a new",0,,False
method for document TF normalization using query length.,0,,False
T FQL,0,,False
",",0,,False
(1,0,,False
- bQL(ql)),0,,False
tf + bQL(ql),0,,False
·,0,,False
dl avdl,0,,False
(2),0,,False
"where bQL(ql) is a given function of query length ql. Heuristically,",0,,False
this function bQL(ql) should increase with the growth of query,0,,False
"length, while it must lie between 0 and 1. In addition, when a",1,ad,True
"term is added to a shorter query, it is more likely to show more",1,ad,True
"search intent than added to a longer query. Thus, bQL(ql) should be less affected with the change of ql for larger ql. Specifically, we",1,ad,True
characterize bQL(ql) as follows.,0,,False
"· Boundedness: bQL(1) ,"" 0, and bQL() "", 1",0,,False
·,0,,False
Monotonicity: bQL(ql) < bQL(ql + 1) ,0,,False
bQ L ql,0,,False
>0,0,,False
· Convexity: bQL(ql + 1) - bQL(ql) > bQL(ql + 2) - bQL(ql +,0,,False
1) ,0,,False
2bQ L ql 2,0,,False
<0,0,,False
"To satisfy the above characteristics, we propose several different",0,,False
types of functions as in Formula (3)-(5). These three functions are,0,,False
"proposed to satisfy all the required characteristics for bQL(ql). In addition, the proposed functions grow differently when the query length ql increases: bQLOLG (ql) is based on the logarithm function which grows the slowest; bQRELC (ql) is based on the reciprocal function which grows with a median speed; bQEXL P (ql) is based on the exponential function which grows the fastest. In this paper, we only",1,ad,True
consider these three types of functions and more functions will be,0,,False
evaluated in the future.,0,,False
bQLOLG (ql),0,,False
",",0,,False
1,0,,False
-,0,,False
1,0,,False
+,0,,False
2 log2(1,0,,False
+ ql),0,,False
(3),0,,False
bQRELC (ql),0,,False
",",0,,False
1,0,,False
-,0,,False
3,0,,False
4 + ql,0,,False
(4),0,,False
bQE XL,0,,False
P,0,,False
(ql ),0,,False
",",0,,False
1,0,,False
-,0,,False
exp(-,0,,False
ql,0,,False
- 6,0,,False
1,0,,False
),0,,False
(5),0,,False
2.2 A New Model: BM25QL,0,,False
We use the query length for term frequency normalization in BM25,0,,False
and propose a new BM25QL formula as follows.,0,,False
"BM 25Q L (q, d ) ,",0,,False
(k1+1) · T FQ L qi qd k1 + T FQ L,0,,False
