sentence,label,data,regex
"· moreover, the greater the number of query variations being fused, the smaller the value of  needed to obtain those outcomes.",0,,False
We also explored round-robin fusion and CombSUM fusion; the former was never competitive (and e ectiveness decreased as query variations were added); and CombSUM typically gave performance slightly inferior to CombMNZ.,1,ad,True
"Metric Initial, , 1 mean max",0,,False
"Fused, , all mean max",0,,False
"Fused2, s , 5 mean gain",0,,False
RBP0.85 INST AP NDCG,1,AP,True
0.474 0.470 0.190 0.400,0,,False
0.487 0.481 0.204 0.411,0,,False
0.530 0.532 0.268 0.517,0,,False
0.557 0.558 0.303 0.554,0,,False
0.559 0.563 0.303 0.561,0,,False
+18% +20% +59% +41%,0,,False
"Table 3: Summary of e ectiveness gains achieved by fusing rst over query variations, and then second over systems. e rst four data columns are mean and maximum average scores over ve systems; the ""gain"" is relative to the initial system average in the",0,,False
rst column. All fusion is carried out using RBC0.95.,0,,False
4.3 Fusion over systems,0,,False
"Table 2 shows the outcome of applying fusion across the ve systems used in our experiments. A single query is used in each input run ( ,"" 1), and fusion applied to the ve rankings for each topic. In this se ing, all methods give comparable improvements in e ectiveness, with Borda fusion marginally the worst of them.""",0,,False
4.4 Double fusion,0,,False
"Table 3 provides an overall summary of the e ectiveness gains that can be achieved by fusing over query variations and then over systems, with RBC0.95 used at all fusing steps. Starting on the le ,",0,,False
"ve systems each execute one query variation ( , 1) for each of the",0,,False
399,0,,False
Session 4A: Evaluation 2,1,Session,True
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
Description,0,,False
RBP0.85 INST AP NDCG,1,AP,True
"All queries ( , all) First queries ( , 1) Best query per topic",0,,False
0.405 0.474 0.712,0,,False
0.394 0.151 0.336 0.471 0.204 0.409 0.718 0.271 0.503,0,,False
"Table 4: Average metric scores for all queries per topic; for the most popular query per topic; and for per-metric per-topic ""omniscient"" query selections. System 1 is used throughout. ese scores can be directly compared with those shown in the four panes of Table 1.",0,,False
UQV100 topics; this can be regarded as being the starting baseline condition (no fusion performed) for both this table and Table 2. e,1,UQV,True
"ve-way mean ""average over 100 topics"" and ve-way maximum ""average over 100 topics"" values show typical behavior for ve good retrieval systems when measured using a single query per topic. If each of those ve systems is given more query variations, and generates a single fused run for each of the 100 topics as its output, the values in the middle pair of columns arise. Substantial performance improvements can be observed, and the means of the",0,,False
"ve ""fusion over query variations"" systems handsomely exceeds the best average score of the ve original systems.",0,,False
"e third pair of columns in Table 3 then shows the outcome of fusing the ve system runs generated a er the query variations have been folded in. e mean scores shown (now with just a single ranking for each of the 100 topics) exceed the previous maximum scores in three of four cases, and exceed the middle-column mean scores in all four cases. e nal column shows the end-to-end gain in e ectiveness that has been achieved by the compound fusing (""initial mean"" to ""fused2 mean""). at is, fusing rst over query variations, and then over systems, gives rise to average e ectiveness gains of 18% and higher. In terms of statistical signi cance, and looking at the various relativities summarized in Table 3:",0,,False
"· across the ve systems and four metrics (twenty paired runs in total), the largest p-value computed by a two-tailed paired Student's t-test comparing the corresponding , 1 and , all conditions was less than 0.005;",0,,False
"· when the ve ,"" all fused runs are compared with the nal """"fused2"""" run, each metric yields one relatively large p-value, arising when the system that happens to be the """"max"""" is compared with the nal fused run (p  0.8, 0.7, 0.9, and 0.3 respectively across the four metrics, with two di erent systems represented twice each as the """"max"""" one), and a range of other smaller p-values, the largest of which was 0.059 (INST, comparing System 2 with "","" all against the nal fused run), and the remainder of which were 0.01 or smaller.""",0,,False
"at is, we are highly con dent that fusion over queries helps retrieval e ectiveness regardless of system and regardless of metric; and also con dent that additional fusion across systems is also bene cial, helping ensure that the outcomes are as good as, or be er than, what would have been a ained if by chance we were already working with the best system for that metric.",1,ad,True
4.5 An unrealistic target?,0,,False
"Hindsight is a wonderful guide, a fact that is also true in IR. Table 4 shows the result of a post-hoc evaluation of the runs generated",1,hoc,True
"for System 1. e rst row shows the (unweighted) average metric scores across all of the UQV100 topics, and for each topic across the (approximately, on average) 55 distinct query variations. e second row shows the baseline e ectiveness scores used in Table 1, arrived at by selecting the most popular of the query variations for each topic. e third row then shows results for four ""oracle"" query subsets, one for each metric, each incorporating (based post hoc on the relevance judgments and the computed metric scores) the ""best"" query variation for each of the UQV100 topics.",1,UQV,True
"Comparing the rst and second rows, the most frequently posed query generated by the crowd-workers for each topic obtains notably be er e ectiveness than the average of the variations. at di erence is why we ordered the query variations as we did (Section 4.1). Comparing the second and third rows reveals a substantial further gap ­ for each of the topics and each of the metrics there are highly e ective queries available within the sets created by the crowd-workers. For two of the metrics the single-query oracle runs are outperformed by the best of the fused approaches (Table 1), but for two metrics they are considerably be er. Also worth noting is that the oracle runs have non-trivial di erences, with di erent best queries arising for di erent metrics in many cases. Across the four metrics, a total of 193 best queries were identi ed.",0,,False
5 CONSISTENCY DEFINED,0,,False
5.1 De nition,0,,False
"As discussed in Section 2, Rank-Biased Overlap (RBO) [38] measures the top-weighted rank similarity between two non-conjoint inde nite rankings. As the rankings increase in similarity, especially towards the start of the rankings, the value of RBO trends towards 1.0. Due to the geometric sum of weights, governed by parameter , the total overlap score is bounded, ranging from 0.0 (no overlap) to 1.0 (total overlap).",0,,False
"To use RBO to measure consistency across query variations for a topic, we rst select a common reference or objective ranking (the centroid) for each system-topic pair, making use of the RBC algorithm described in the previous sections. e persistence factor  for RBC is set to 0.90, to mirror a user whose expected depth of examination into a ranked list is 10, a reasonably deep level of examination relative to standard web search; also, the UQV100 pooling ensured at least depth-10 judging for each query from each system. Di erent persistence factors could be selected, which would emphasize shallower or deeper probabilities of inspection of the lists forming the centroid or the depth of overlap. e centroid for all-systems might also have been considered; however we sought to measure a system's self-consistency, rather than with respect to a centroid that requires knowledge of other systems.",1,UQV,True
